...1,grupo,separado_clasica,separado_arbol,magnitude
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,TRUE,small
11,G6-R1753T,FALSE,TRUE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,moderate
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,TRUE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,negligible
2,E1794D-G6,FALSE,FALSE,negligible
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,TRUE,small
11,G6-R1753T,FALSE,TRUE,small
12,G6-V1804D,FALSE,TRUE,small
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,TRUE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,negligible
6,G5-G6,FALSE,FALSE,negligible
7,G5-Q1785H,FALSE,FALSE,negligible
8,G5-R1753T,FALSE,FALSE,small
9,G5-V1804D,FALSE,TRUE,small
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,FALSE,negligible
6,G5-G6,FALSE,FALSE,negligible
7,G5-Q1785H,FALSE,FALSE,negligible
8,G5-R1753T,FALSE,FALSE,small
9,G5-V1804D,FALSE,TRUE,small
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,FALSE,TRUE,small
15,R1753T-V1804D,FALSE,TRUE,moderate
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,TRUE,TRUE,large
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,moderate
8,G5-R1753T,TRUE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,TRUE,FALSE,moderate
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,moderate
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,FALSE,small
7,G5-Q1785H,FALSE,FALSE,negligible
8,G5-R1753T,FALSE,FALSE,small
9,G5-V1804D,FALSE,TRUE,moderate
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,negligible
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,negligible
4,E1794D-R1753T,FALSE,FALSE,negligible
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,small
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,FALSE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,moderate
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,moderate
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,TRUE,TRUE,small
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,negligible
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,moderate
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,small
10,G6-Q1785H,FALSE,FALSE,small
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,FALSE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,negligible
4,E1794D-R1753T,TRUE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,negligible
7,G5-Q1785H,FALSE,TRUE,negligible
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,TRUE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,FALSE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,moderate
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,TRUE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,FALSE,TRUE,moderate
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,TRUE,TRUE,moderate
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,TRUE,TRUE,large
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,TRUE,small
10,G6-Q1785H,FALSE,FALSE,small
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,TRUE,TRUE,large
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,TRUE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,negligible
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,TRUE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,moderate
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,TRUE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,negligible
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,TRUE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,moderate
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,FALSE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,moderate
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,TRUE,moderate
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,TRUE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,negligible
6,G5-G6,FALSE,FALSE,small
7,G5-Q1785H,FALSE,FALSE,negligible
8,G5-R1753T,FALSE,FALSE,small
9,G5-V1804D,FALSE,TRUE,small
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,moderate
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,moderate
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,small
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,FALSE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,TRUE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,FALSE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,FALSE,negligible
4,E1794D-R1753T,FALSE,TRUE,moderate
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,moderate
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,TRUE,small
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,TRUE,moderate
14,Q1785H-V1804D,FALSE,TRUE,small
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,negligible
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,negligible
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,FALSE,TRUE,small
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,FALSE,TRUE,moderate
15,R1753T-V1804D,TRUE,TRUE,moderate
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,negligible
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,moderate
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,negligible
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,moderate
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,TRUE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,TRUE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,TRUE,TRUE,large
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,moderate
8,G5-R1753T,TRUE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,TRUE,small
11,G6-R1753T,FALSE,TRUE,small
12,G6-V1804D,FALSE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,FALSE,TRUE,small
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,FALSE,TRUE,moderate
15,R1753T-V1804D,FALSE,TRUE,small
1,E1794D-G5,FALSE,TRUE,small
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,small
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,TRUE,TRUE,large
4,E1794D-R1753T,TRUE,TRUE,large
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,TRUE,TRUE,moderate
8,G5-R1753T,TRUE,TRUE,moderate
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,small
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,negligible
2,E1794D-G6,FALSE,FALSE,small
3,E1794D-Q1785H,FALSE,FALSE,small
4,E1794D-R1753T,FALSE,FALSE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,small
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,moderate
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,FALSE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,small
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,TRUE,TRUE,moderate
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,TRUE,moderate
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,negligible
9,G5-V1804D,TRUE,TRUE,negligible
10,G6-Q1785H,FALSE,FALSE,small
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,large
13,Q1785H-R1753T,FALSE,FALSE,small
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,moderate
1,E1794D-G5,FALSE,FALSE,small
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,moderate
4,E1794D-R1753T,FALSE,TRUE,small
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,TRUE,small
7,G5-Q1785H,FALSE,TRUE,small
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,FALSE,negligible
10,G6-Q1785H,FALSE,FALSE,negligible
11,G6-R1753T,FALSE,FALSE,negligible
12,G6-V1804D,TRUE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,FALSE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,TRUE,TRUE,large
4,E1794D-R1753T,TRUE,TRUE,large
5,E1794D-V1804D,FALSE,TRUE,small
6,G5-G6,FALSE,TRUE,negligible
7,G5-Q1785H,FALSE,TRUE,moderate
8,G5-R1753T,FALSE,TRUE,small
9,G5-V1804D,FALSE,TRUE,small
10,G6-Q1785H,FALSE,TRUE,small
11,G6-R1753T,FALSE,TRUE,small
12,G6-V1804D,TRUE,TRUE,moderate
13,Q1785H-R1753T,FALSE,FALSE,negligible
14,Q1785H-V1804D,TRUE,TRUE,large
15,R1753T-V1804D,TRUE,TRUE,large
1,E1794D-G5,FALSE,TRUE,negligible
2,E1794D-G6,FALSE,TRUE,small
3,E1794D-Q1785H,FALSE,TRUE,small
4,E1794D-R1753T,FALSE,TRUE,moderate
5,E1794D-V1804D,FALSE,FALSE,small
6,G5-G6,FALSE,FALSE,negligible
7,G5-Q1785H,FALSE,FALSE,negligible
